26.08695652,73.91304348
39.06250000,60.93750000
43.47826087,56.52173913
41.98473282,58.01526718
42.66666667,57.33333333
43.57541899,56.42458101
44.22110553,55.77889447
45.94594595,54.05405405
47.36842105,52.63157895
47.10144928,52.89855072
47.49163880,52.50836120
47.97507788,52.02492212
47.36842105,52.63157895
46.17414248,53.82585752
47.17444717,52.82555283
47.27272727,52.72727273
47.93926247,52.06073753
47.74590164,52.25409836
47.64595104,52.35404896
47.54385965,52.45614035
47.43024963,52.56975037
47.64468371,52.35531629
48.07453416,51.92546584
48.76905041,51.23094959
49.33035714,50.66964286
49.85645933,50.14354067
49.49152542,50.50847458
49.20514762,50.79485238
48.36236934,51.63763066
47.95180723,52.04819277
47.49130651,52.50869349
47.36842105,52.63157895
47.15746421,52.84253579
47.45925216,52.54074784
48.05825243,51.94174757
48.04152902,51.95847098
48.37389619,51.62610381
48.53181077,51.46818923
48.79666477,51.20333523
49.09474424,50.90525576
49.32443703,50.67556297
49.32076075,50.67923925
49.34565050,50.65434950
49.38904812,50.61095188
49.29681717,50.70318283
49.33391254,50.66608746
49.40408627,50.59591373
49.41110488,50.58889512
49.44429008,50.55570992
49.51283107,50.48716893
49.51615102,50.48384898
49.58733595,50.41266405
49.52329797,50.47670203
49.54811271,50.45188729
49.54658956,50.45341044
49.50469239,50.49530761
49.42409732,50.57590268
49.48136765,50.51863235
49.47247998,50.52752002
49.47713242,50.52286758
49.53072206,50.46927794
49.57116221,50.42883779
49.52416265,50.47583735
49.58343543,50.41656457
49.59369315,50.40630685
49.54835602,50.45164398
49.55624850,50.44375150
49.51710981,50.48289019
49.49112426,50.50887574
49.53589472,50.46410528
49.49976733,50.50023267
49.53281809,50.46718191
49.51278230,50.48721770
49.44267516,50.55732484
49.42320742,50.57679258
49.43188210,50.56811790
49.46921444,50.53078556
49.48843416,50.51156584
49.47962799,50.52037201
49.44909652,50.55090348
49.45598417,50.54401583
49.54550433,50.45449567
49.51012410,50.48987590
49.51256499,50.48743501
49.55857020,50.44142980
49.59522795,50.40477205
49.67230444,50.32769556
49.69544213,50.30455787
49.68166162,50.31833838
49.75160422,50.24839578
49.74894969,50.25105031
49.75535168,50.24464832
49.81239225,50.18760775
49.75458279,50.24541721
49.73177032,50.26822968
49.71940534,50.28059466
49.77035083,50.22964917
49.72386397,50.27613603
49.69218930,50.30781070
49.65088474,50.34911526
49.66679360,50.33320640
49.70682807,50.29317193
49.70815289,50.29184711
49.67699654,50.32300346
49.66424175,50.33575825
49.63327453,50.36672547
49.61606069,50.38393931
49.67350317,50.32649683
49.72943227,50.27056773
49.70300649,50.29699351
49.73569085,50.26430915
49.74563953,50.25436047
49.75587703,50.24412297
49.80183751,50.19816249
49.77558348,50.22441652
49.78087828,50.21912172
49.75017844,50.24982156
49.80001778,50.19998222
49.76974849,50.23025151
49.76156835,50.23843165
49.80657640,50.19342360
49.83798932,50.16201068
49.84749455,50.15250545
49.83947939,50.16052061
49.87039917,50.12960083
49.90956851,50.09043149
49.92282627,50.07717373
49.96155489,50.03844511
49.97875053,50.02124947
50.03800997,49.96199003
49.98742349,50.01257651
49.98747809,50.01252191
50.03739716,49.96260284
50.04132231,49.95867769
50.01234466,49.98765534
50.00000000,50.00000000
50.02862049,49.97137951
49.98778203,50.01221797
50.02030045,49.97969955
50.02428756,49.97571244
50.01614466,49.98385534
50.06038161,49.93961839
50.06820188,49.93179812
50.03990423,49.96009577
50.02778439,49.97221561
50.03558719,49.96441281
50.03548056,49.96451944
50.04325600,49.95674400
50.06268610,49.93731390
50.11283169,49.88716831
50.11244668,49.88755332
50.16980550,49.83019450
50.13050821,49.86949179
50.09548545,49.90451455
50.09887435,49.90112565
50.06051437,49.93948563
50.01508068,49.98491932
49.97373753,50.02626247
49.97390202,50.02609798
49.93714412,50.06285588
49.95216015,50.04783985
49.96702089,50.03297911
49.99634743,50.00365257
49.96015936,50.03984064
49.98920009,50.01079991
49.94981359,50.05018641
49.93229278,50.06770722
49.90778834,50.09221166
49.92242595,50.07757405
49.91224991,50.08775009
49.96155190,50.03844810
49.95475113,50.04524887
49.94807173,50.05192827
49.98968860,50.01031140
49.97953336,50.02046664
49.98642042,50.01357958
49.98985458,50.01014542
49.95966115,50.04033885
49.97320831,50.02679169
49.97997330,50.02002670
50.01331735,49.98668265
50.01328727,49.98671273
50.01653986,49.98346014
49.99011662,50.00988338
49.98366333,50.01633667
50.01302423,49.98697577
49.98378834,50.01621166
50.03555498,49.96444502
50.03862495,49.96137505
50.04493516,49.95506484
50.01919631,49.98080369
50.02554931,49.97445069
49.99363057,50.00636943
49.99047921,50.00952079
50.00000000,50.00000000
49.99685039,50.00314961
50.01885133,49.98114867
50.02175399,49.97824601
50.04313001,49.95686999
50.05823576,49.94176424
50.07314397,49.92685603
50.09086504,49.90913496
50.09042681,49.90957319
50.06312752,49.93687248
50.07193382,49.92806618
50.07470268,49.92529732
50.09837238,49.90162762
50.10423492,49.89576508
50.09212481,49.90787519
50.10077060,49.89922940
50.13899568,49.86100432
50.12087977,49.87912023
50.12640367,49.87359633
50.12901712,49.87098288
50.12293642,49.87706358
50.11965213,49.88034787
50.11915141,49.88084859
50.11855879,49.88144121
50.15570934,49.84429066
50.15501206,49.84498794
50.11118080,49.88881920
50.13019359,49.86980641
50.16064483,49.83935517
50.10920087,49.89079913
50.06959523,49.93040477
50.11069294,49.88930706
50.10467166,49.89532834
50.14538871,49.85461129
50.16397027,49.83602973
50.13613592,49.86386408
50.10285838,49.89714162
50.13424981,49.86575019
50.13102305,49.86897695
50.17242294,49.82757706
50.15332558,49.84667442
50.15013433,49.84986567
50.17602858,49.82397142
50.18612699,49.81387301
50.18814675,49.81185325
50.17432482,49.82567518
50.18672199,49.81327801
50.18080380,49.81919620
50.17786256,49.82213744
50.14628137,49.85371863
50.17917477,49.82082523
50.19918284,49.80081716
50.18596831,49.81403169
50.18553347,49.81446653
50.16242006,49.83757994
50.18253727,49.81746273
50.19496632,49.80503368
50.20715441,49.79284559
50.18904068,49.81095932
50.19874214,49.80125786
50.20090407,49.79909593
50.20305841,49.79694159
50.18739693,49.81260307
50.20930928,49.79069072
50.19640992,49.80359008
50.19364449,49.80635551
50.18345894,49.81654106
50.19287834,49.80712166
50.19756989,49.80243011
50.19731650,49.80268350
50.22169672,49.77830328
50.23379436,49.76620564
50.23358741,49.76641259
50.22351034,49.77648966
50.25022078,49.74977922
50.24746411,49.75253589
50.24211299,49.75788701
50.26354319,49.73645681
50.27777778,49.72222222
50.27489904,49.72510096
50.28663039,49.71336961
50.29290729,49.70709271
50.30180115,49.69819885
50.24469821,49.75530179
50.24352975,49.75647025
50.24281089,49.75718911
50.25412055,49.74587945
50.24868552,49.75131448
50.21937067,49.78062933
50.23017663,49.76982337
50.23434571,49.76565429
50.23614683,49.76385317
50.25437573,49.74562427
50.23994782,49.76005218
50.24188297,49.75811703
50.23676880,49.76323120
50.24107557,49.75892443
50.24248303,49.75751697
50.22805805,49.77194195
50.22761760,49.77238240
50.21573488,49.78426512
50.19697664,49.80302336
50.20124405,49.79875595
50.21228030,49.78771970
50.22554335,49.77445665
50.20699695,49.79300305
50.20888203,49.79111797
50.21537066,49.78462934
50.22431685,49.77568315
50.23306331,49.76693669
50.22824859,49.77175141
50.21877396,49.78122604
50.20928035,49.79071965
50.19769950,49.80230050
50.20862309,49.79137691
50.19945318,49.80054682
50.20800716,49.79199284
50.21441973,49.78558027
50.21629577,49.78370423
50.24713898,49.75286102
50.25118926,49.74881074
50.24424905,49.75575095
50.23288826,49.76711174
50.23480418,49.76519582
50.23671519,49.76328481
50.24084140,49.75915860
50.23175738,49.76824262
50.24901935,49.75098065
50.23990844,49.76009156
50.23498924,49.76501076
50.22809018,49.77190982
50.23871053,49.76128947
50.23609654,49.76390346
50.23578727,49.76421273
50.28519180,49.71480820
50.28904247,49.71095753
50.28430053,49.71569947
50.26411500,49.73588500
50.27461835,49.72538165
50.27419146,49.72580854
50.29973692,49.70026308
50.29081039,49.70918961
50.28379773,49.71620227
50.29631538,49.70368462
50.28519964,49.71480036
50.28921548,49.71078452
50.28891838,49.71108162
50.29054862,49.70945138
50.28807989,49.71192011
50.29421798,49.70578202
50.28709966,49.71290034
50.28894366,49.71105634
50.28227005,49.71772995
50.29038959,49.70961041
50.28377806,49.71622194
50.28769673,49.71230327
50.27470205,49.72529795
50.28477408,49.71522592
50.27603355,49.72396645
50.26528550,49.73471450
50.27982327,49.72017673
50.22414010,49.77585990
50.23214958,49.76785042
50.23819473,49.76180527
50.25662424,49.74337576
50.23953343,49.76046657
50.24126456,49.75873544
50.23885681,49.76114319
50.22410359,49.77589641
50.22795093,49.77204907
50.21937086,49.78062914
50.20673117,49.79326883
50.23117569,49.76882431
50.23303774,49.76696226
50.22855496,49.77144504
50.20966946,49.79033054
50.22568732,49.77431268
50.22741242,49.77258758
50.22924513,49.77075487
50.23088554,49.76911446
50.23048994,49.76951006
50.21997719,49.78002281
50.19724267,49.80275733
50.17653504,49.82346496
50.18231910,49.81768090
50.21037301,49.78962699
50.21209550,49.78790450
50.21788250,49.78211750
50.22168480,49.77831520
50.23353197,49.76646803
50.24937656,49.75062344
50.25121588,49.74878412
50.23883113,49.76116887
50.24460662,49.75539338
50.24646335,49.75353665
50.24411718,49.75588282
50.24396097,49.75603903
50.23569831,49.76430169
50.23155541,49.76844459
50.22741781,49.77258219
50.22925721,49.77074279
50.22512651,49.77487349
50.23489131,49.76510869
50.21877486,49.78122514
50.21256307,49.78743693
50.19645196,49.80354804
50.18242386,49.81757614
50.19811396,49.80188604
50.20585907,49.79414093
50.20374253,49.79625747
50.20750168,49.79249832
50.20738692,49.79261308
50.21303456,49.78696544
50.21880544,49.78119456
50.21464298,49.78535702
50.21844374,49.78155626
50.22619094,49.77380906
50.22795158,49.77204842
50.21594032,49.78405968
50.21376741,49.78623259
50.22729054,49.77270946
50.23692970,49.76307030
50.22496968,49.77503032
50.22870323,49.77129677
50.22255193,49.77744807
50.22236093,49.77763907
50.21822149,49.78177851
50.18677043,49.81322957
50.19046879,49.80953121
50.18253845,49.81746155
50.19756721,49.80243279
50.18967252,49.81032748
50.19330395,49.80669605
50.16981860,49.83018140
50.15212786,49.84787214
50.14994233,49.85005767
50.16311648,49.83688352
50.17627223,49.82372777
50.17995252,49.82004748
50.17205781,49.82794219
50.17562615,49.82437385
50.17930719,49.82069281
50.18087659,49.81912341
50.17881601,49.82118399
50.17669187,49.82330813
50.19351901,49.80648099
50.20092501,49.79907499
50.20075758,49.79924242
50.21572932,49.78427068
50.20415879,49.79584121
50.21154427,49.78845573
50.20939445,49.79060555
50.20540459,49.79459541
50.21271789,49.78728211
50.20308387,49.79691613
50.20096916,49.79903084
50.21014710,49.78985290
50.19105417,49.80894583
50.18523369,49.81476631
50.18324607,49.81675393
50.16410562,49.83589438
50.15080991,49.84919009
50.16553212,49.83446788
50.16723651,49.83276349
50.15778727,49.84221273
50.13896609,49.86103391
50.13516016,49.86483984
50.14429481,49.85570519
50.14595573,49.85404427
50.14939688,49.85060312
50.14923173,49.85076827
50.14346675,49.85653325
50.14327700,49.85672300
50.13024177,49.86975823
50.12646164,49.87353836
50.11901710,49.88098290
50.12624876,49.87375124
50.12231188,49.87768812
50.12399708,49.87600292
50.12001746,49.87998254
50.11987794,49.88012206
50.11250635,49.88749365
50.11050324,49.88949676
50.10675641,49.89324359
50.09933177,49.90066823
50.10101010,49.89898990
50.10095183,49.89904817
50.10985053,49.89014947
50.10977936,49.89022064
50.10969250,49.89030750
50.13095110,49.86904890
50.11828805,49.88171195
50.10564011,49.89435989
50.10911172,49.89088828
50.11971554,49.88028446
50.13924593,49.86075407
50.13735774,49.86264226
50.13902752,49.86097248
50.14609464,49.85390536
50.14421536,49.85578464
50.15653906,49.84346094
50.15105740,49.84894260
50.15447992,49.84552008
50.15432646,49.84567354
50.16129604,49.83870396
50.16110187,49.83889813
50.16275120,49.83724880
50.16956337,49.83043663
50.17120265,49.82879735
50.18346034,49.81653966
50.19564987,49.80435013
50.19377114,49.80622886
50.18300838,49.81699162
50.17234102,49.82765898
50.18275111,49.81724889
50.17736101,49.82263899
50.17018141,49.82981859
50.15429934,49.84570066
50.15064462,49.84935538
50.15930815,49.84069185
50.13458244,49.86541756
50.13617318,49.86382682
50.14121831,49.85878169
50.15321401,49.84678599
50.16872500,49.83127500
50.16846712,49.83153288
50.16300201,49.83699799
50.15759759,49.84240241
50.15918057,49.84081943
50.16767502,49.83232498
50.16929243,49.83070757
50.17058965,49.82941035
50.15989822,49.84010178
50.16141218,49.83858782
50.16296703,49.83703297
50.17468146,49.82531854
50.17284458,49.82715542
50.17443054,49.82556946
50.16569301,49.83430699
50.17232554,49.82767446
50.13627691,49.86372309
50.13764742,49.86235258
50.15261480,49.84738520
50.15066870,49.84933130
50.14024534,49.85975466
50.14843803,49.85156197
50.12798060,49.87201940
50.11752065,49.88247935
50.10218098,49.89781902
50.11197647,49.88802353
50.11508823,49.88491177
50.10154143,49.89845857
50.09642881,49.90357119
50.09800339,49.90199661
50.10121122,49.89878878
50.10587612,49.89412388
50.10577114,49.89422886
50.11721201,49.88278799
50.13021263,49.86978737
50.11853023,49.88146977
50.11838990,49.88161010
50.11828876,49.88171124
50.10665879,49.89334121
50.11140236,49.88859764
50.11282253,49.88717747
50.10944493,49.89055507
50.10768126,49.89231874
50.10920945,49.89079055
50.11240348,49.88759652
50.10413955,49.89586045
50.10401092,49.89598908
50.09418642,49.90581358
50.09408864,49.90591136
50.09239747,49.90760253
50.08904575,49.91095425
50.10995408,49.89004592
50.10172776,49.89827224
50.09685543,49.90314457
50.09354839,49.90645161
50.09990332,49.90009668
50.09815596,49.90184404
50.07548261,49.92451739
50.05130507,49.94869493
50.04322628,49.95677372
50.02236851,49.97763149
50.00159393,49.99840607
50.02067759,49.97932241
50.02223352,49.97776648
50.02061333,49.97938667
50.01425539,49.98574461
49.99211928,50.00788072
49.98742929,50.01257071
49.99686579,50.00313421
49.98592298,50.01407702
49.98907513,50.01092487
49.96889000,50.03111000
49.96430234,50.03569766
49.97676796,50.02323204
50.01081682,49.98918318
50.00308394,49.99691606
50.00153908,49.99846092
50.01074972,49.98925028
50.02759890,49.97240110
50.01377959,49.98622041
50.01528491,49.98471509
50.02592807,49.97407193
50.03654748,49.96345252
50.03801819,49.96198181
50.02734897,49.97265103
50.02882894,49.97117106
50.02424683,49.97575317
50.02573808,49.97426192
50.02267437,49.97732563
50.01660077,49.98339923
50.01959070,49.98040930
50.02107545,49.97892455
50.00901767,49.99098233
49.97302158,50.02697842
49.95518642,50.04481358
49.95384844,50.04615156
49.97190430,50.02809570
49.98380686,50.01619314
49.98237678,50.01762322
49.98533638,50.01466362
49.98097357,50.01902643
49.98247459,50.01752541
49.98542274,50.01457726
49.98544820,50.01455180
49.98111069,50.01888931
49.96953608,50.03046392
49.96814918,50.03185082
49.95376524,50.04623476
49.97404096,50.02595904
49.94815668,50.05184332
49.93537268,50.06462732
49.94986392,50.05013608
49.95568263,50.04431737
49.94580719,50.05419281
49.93310751,50.06689249
49.94742974,50.05257026
49.93203829,50.06796171
49.93358768,50.06641232
49.95063887,50.04936113
49.95776076,50.04223924
49.95220692,50.04779308
49.94948928,50.05051072
49.95380868,50.04619132
49.96788337,50.03211663
49.95398901,50.04601099
49.96797817,50.03202183
49.97362064,50.02637936
49.97783442,50.02216558
49.99170767,50.00829233
49.99034350,50.00965650
49.98623348,50.01376652
49.97252596,50.02747404
49.98216393,50.01783607
49.97808820,50.02191180
49.97810738,50.02189262
49.97676008,50.02323992
49.99045307,50.00954693
49.97957572,50.02042428
49.97688647,50.02311353
49.96876273,50.03123727
49.97287179,50.02712821
49.97292321,50.02707679
49.94189032,50.05810968
49.93927289,50.06072711
49.93130203,50.06869797
49.93545264,50.06454736
49.94092691,50.05907309
49.94099346,50.05900654
49.92776886,50.07223114
49.92521767,50.07478233
49.91332640,50.08667360
49.90816408,50.09183592
49.90562276,50.09437724
49.90052787,50.09947213
49.91126063,50.08873937
49.89424704,50.10575296
49.90765172,50.09234828
49.91046506,50.08953494
49.92243986,50.07756014
49.92777034,50.07222966
49.90832897,50.09167103
49.89930692,50.10069308
49.88642594,50.11357406
49.88659176,50.11340824
49.89064778,50.10935222
49.88174754,50.11825246
49.88360664,50.11639336
49.85054628,50.14945372
49.83176057,50.16823943
49.83341266,50.16658734
49.81146118,50.18853882
49.84354596,50.15645404
49.86917716,50.13082284
49.88590571,50.11409429
49.90330690,50.09669310
49.90126668,50.09873332
49.89321623,50.10678377
49.88874800,50.11125200
49.87128760,50.12871240
49.87637297,50.12362703
49.87122841,50.12877159
49.89641209,50.10358791
49.89489419,50.10510581
49.90469992,50.09530008
49.90618268,50.09381732
49.89720252,50.10279748
49.90322135,50.09677865
49.87935749,50.12064251
49.89616376,50.10383624
49.89983610,50.10016390
49.92739154,50.07260846
49.92527512,50.07472488
49.92432628,50.07567372
49.92111432,50.07888568
49.92687262,50.07312738
49.92139777,50.07860223
49.88702714,50.11297286
49.89962975,50.10037025
49.92661775,50.07338225
49.92564973,50.07435027
49.92250465,50.07749535
49.92379901,50.07620099
49.95820869,50.04179131
49.96051593,50.03948407
49.97264950,50.02735050
49.97713265,50.02286735
49.96633728,50.03366272
49.97941272,50.02058728
49.96646256,50.03353744
49.97514105,50.02485895
49.98164583,50.01835417
49.99892262,50.00107738
49.99461937,50.00538063
49.99570114,50.00429886
49.99034728,50.00965272
49.98929290,50.01070710
50.01174185,49.98825815
50.01917341,49.98082659
50.02867277,49.97132723
50.02225661,49.97774339
50.01904439,49.98095561
50.02218325,49.97781675
50.03165225,49.96834775
50.02843722,49.97156278
50.03050769,49.96949231
50.02833813,49.97166187
50.02826574,49.97173426
50.01567300,49.98432700
50.01460585,49.98539415
50.01040973,49.98959027
50.01351042,49.98648958
50.00415110,49.99584890
50.00725524,49.99274476
50.00828123,49.99171877
50.00413736,49.99586264
50.01033271,49.98966729
50.00619374,49.99380626
50.00412473,49.99587527
50.00823961,49.99176039
50.00102862,49.99897138
50.00821524,49.99178476
50.00102545,49.99897455
49.99283448,50.00716552
50.02348425,49.97651575
50.01937471,49.98062529
50.01731055,49.98268945
50.02237227,49.97762773
50.02837569,49.97162431
50.02935163,49.97064837
50.03538570,49.96461430
50.05046427,49.94953573
50.04535102,49.95464898
50.04731893,49.95268107
50.04828391,49.95171609
50.04119030,49.95880970
50.04414125,49.95585875
50.05110937,49.94889063
50.05004204,49.94995796
50.05199792,49.94800208
50.04397186,49.95602814
50.04693148,49.95306852
50.04483947,49.95516053
50.03681665,49.96318335
50.02184881,49.97815119
50.01289862,49.98710138
50.02377085,49.97622915
50.03166686,49.96833314
50.02570287,49.97429713
50.02568053,49.97431947
50.03652157,49.96347843
50.01969357,49.98030643
50.01966955,49.98033045
50.01080402,49.98919598
50.01962477,49.98037523
50.02646799,49.97353201
50.02643482,49.97356518
50.02054031,49.97945969
50.01465731,49.98534269
50.01464300,49.98535700
50.02731174,49.97268826
50.02045468,49.97954532
50.01167134,49.98832866
50.01651672,49.98348328
50.01941823,49.98058177
50.01649557,49.98350443
50.00096924,49.99903076
50.00677782,49.99322218
50.01740678,49.98259322
50.02313208,49.97686792
50.03174115,49.96825885
50.02112622,49.97887378
50.01820726,49.98179274
50.02776235,49.97223765
50.03538300,49.96461700
50.03440762,49.96559238
50.03724715,49.96275285
50.03813155,49.96186845
50.03047271,49.96952729
50.03425961,49.96574039
50.03994978,49.96005022
50.03992699,49.96007301
50.04370131,49.95629869
50.04462167,49.95537833
50.04648515,49.95351485
50.05592947,49.94407053
50.05588285,49.94411715
50.05394560,49.94605440
50.05108412,49.94891588
50.04538063,49.95461937
50.05007842,49.94992158
50.04817229,49.95182771
50.05756781,49.94243219
50.05753306,49.94246694
50.05088387,49.94911613
50.05180761,49.94819239
50.04988235,49.95011765
50.04891263,49.95108737
50.04700132,49.95299868
50.05166357,49.94833643
50.05163640,49.94836360
50.05441717,49.94558283
50.05532322,49.94467678
50.05432543,49.94567457
50.06083067,49.93916933
50.05518248,49.94481752
50.05701041,49.94298959
50.06442697,49.93557303
50.06718423,49.93281577
50.07180023,49.92819977
50.06711910,49.93288090
50.06802975,49.93197025
50.06702662,49.93297338
50.05860792,49.94139208
50.05858176,49.94141824
50.06041229,49.93958771
50.05479503,49.94520497
50.05383930,49.94616070
50.05379536,49.94620464
50.05468533,49.94531467
50.04816956,49.95183044
50.04997779,49.95002221
50.04716894,49.95283106
50.04806626,49.95193374
50.04527061,49.95472939
50.05356087,49.94643913
50.04798819,49.95201181
50.05623467,49.94376533
50.06266126,49.93733874
50.04880205,49.95119795
50.05153501,49.94846499
50.05703562,49.94296438
50.05885382,49.94114618
50.06618620,49.93381380
50.06616188,49.93383812
50.06704998,49.93295002
50.07435422,49.92564578
50.07428603,49.92571397
50.09165567,49.90834433
50.08885550,49.91114450
50.08331350,49.91668650
50.08048290,49.91951710
50.08585416,49.91414584
50.08214077,49.91785923
50.08025389,49.91974611
50.08204792,49.91795208
50.07471390,49.92528610
50.07558235,49.92441765
50.07553557,49.92446443
50.07730787,49.92269213
50.08091056,49.91908944
50.07906647,49.92093353
50.08354522,49.91645478
50.08712699,49.91287301
